alpha_mean,alpha_std,alpha_range,alpha_missing_ratio,alpha_autocorr_lag1,alpha_autocorr_lag2,alpha_peak_count,alpha_ls_dominant_period,alpha_ls_max_power,alpha_ls_band_power,alpha_sin_amplitude,alpha_sin_freq,alpha_sin_phase,cdc15_mean,cdc15_std,cdc15_range,cdc15_missing_ratio,cdc15_autocorr_lag1,cdc15_autocorr_lag2,cdc15_peak_count,cdc15_ls_dominant_period,cdc15_ls_max_power,cdc15_ls_band_power,cdc15_sin_amplitude,cdc15_sin_freq,cdc15_sin_phase,cdc28_mean,cdc28_std,cdc28_range,cdc28_missing_ratio,cdc28_autocorr_lag1,cdc28_autocorr_lag2,cdc28_peak_count,cdc28_ls_dominant_period,cdc28_ls_max_power,cdc28_ls_band_power,cdc28_sin_amplitude,cdc28_sin_freq,cdc28_sin_phase,elu_mean,elu_std,elu_range,elu_missing_ratio,elu_autocorr_lag1,elu_autocorr_lag2,elu_peak_count,elu_ls_dominant_period,elu_ls_max_power,elu_ls_band_power,elu_sin_amplitude,elu_sin_freq,elu_sin_phase,cross_autocorr_lag1_mean,cross_autocorr_lag1_std,cross_autocorr_lag1_min,cross_autocorr_lag2_mean,cross_autocorr_lag2_std,cross_autocorr_lag2_min,cross_ls_band_power_mean,cross_ls_band_power_std,cross_ls_band_power_min,cross_ls_max_power_mean,cross_ls_max_power_std,cross_ls_max_power_min,cross_std_mean,cross_std_std,cross_std_min,n_experiments_high_autocorr,label,ORF
0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5530390347100677,2.45,0.0416666666666666,-0.2198182471250788,-0.270469341503752,7,32.663316582914575,0.4397536679029393,1.8134870671788248,0.1267616104718635,0.0057566568343828,1.0948797143493196e-14,-0.00125,0.2474337032418987,0.94,0.0588235294117647,0.3067620769662191,-0.2260465750005933,3,64.321608040201,0.4919452513781764,12.646940109320177,0.168221162988511,0.004928767611121,1.7196863234673865,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0289812766137134,0.2159500640204343,-0.2198182471250788,-0.1655053055014484,0.1184267710663271,-0.270469341503752,4.820142392166334,5.583681922330442,0.0,0.3105663064270386,0.2206347862603312,0.0,0.2668242459839888,0.226193189315587,0.0,1,0,YFL010W-A
-0.0005555555555555,0.2553749361716834,0.96,0.0,0.289853826974588,0.3073286276596489,6,65.03768844221105,0.3468492798399687,17.774691785842823,0.1908636050992669,0.0135034441578741,1.6792099381082637e-22,0.0004166666666666,0.4233938194977447,1.75,0.0,0.0532573564943779,0.0520491030277304,7,94.47236180904522,0.2198954712808408,3.2979529887252887,0.6327261913393846,0.0016666666666668,4.424628080036788e-22,-0.000625,0.3151481546431773,1.18,0.0588235294117647,0.2263218661493356,-0.3252165586516797,5,60.85427135678391,0.4976127044843042,11.561951658061863,0.0922958067122233,0.009916081290573,3.9007914844207965e-28,-0.0014285714285714,0.3312930757513901,1.26,0.0,0.8664933058335521,0.7301579673437576,3,561.8844221105528,0.8340766904910979,0.954623886699352,0.0184156950152009,0.0041401107618975,8.441475419093213e-15,0.1898110165394338,0.0999808450499423,0.0532573564943779,0.0113870573452332,0.2598312332402483,-0.3252165586516797,10.87819881087666,5.929847104100713,3.2979529887252887,0.3547858185350379,0.1135163920303743,0.2198954712808408,0.3313056367708684,0.0695384040659746,0.2553749361716834,0,0,YGL253W
0.0005555555555555,0.3494833046755075,1.4500000000000002,0.0,0.5092530281974593,0.1763719889818481,3,137.01005025125627,0.3585566499430905,21.92353770222931,0.69599606028848,0.0032398116155546,9.765170600094814e-19,0.0,0.4767861155696545,1.91,0.0,0.1485801903215997,0.5957720802516533,7,20.30150753768844,0.3786942223547318,0.7053930974144227,0.1892699888859592,0.0061813212774756,0.2558291505030168,-3.469446951953614e-18,0.2341740805469298,0.99,0.0588235294117647,0.2227986461104672,0.0855562309733087,6,178.7437185929648,0.4170108272126096,4.009085171222219,0.084698676583702,0.0120406240312241,2.2704221828082097e-29,1.982541115402065e-18,0.5663668674732206,2.26,0.0,0.1177559484184643,0.0010302965028043,3,368.2914572864322,0.4089584422871266,3.496937559873795,0.2753951085974385,0.0079318427722605,3.736281615095535e-32,0.2935439548765087,0.1555096953668987,0.1485801903215997,0.2859001000689367,0.2222271488851513,0.0855562309733087,8.879338656955317,9.321728805294304,0.7053930974144227,0.3847538998368107,0.0242454460116286,0.3585566499430905,0.3534811669306972,0.0990862824728211,0.2341740805469298,1,0,YDL060W
1.1564823173178713e-18,0.2096293024470683,0.9,0.0,0.13613226818205,-0.1338179219637088,4,46.40954773869346,0.6203813334350339,6.65055754927025,0.0814084701342054,0.0069052601077044,1.5748732012345743,0.0,0.243669858620224,0.84,0.0,0.2048728691052545,0.1734464280986599,7,108.89447236180904,0.4662515890657756,6.446775527744507,0.1189066082167542,0.0050666817913077,0.543573333298756,-6.938893903907228e-18,0.2777363858049571,1.04,0.0588235294117647,0.3075578773063578,0.3019475205932101,4,212.2613065326633,0.419014272037375,7.798936409991485,0.168222269530392,0.0098790456735682,9.346879445854386e-27,1.1151793774136618e-18,0.2110517878219873,0.8700000000000001,0.0,0.5657543335403361,0.2748866777424785,3,532.9899497487437,0.4907795823348137,0.9248196877584158,0.2544979571427728,0.0016666666666666,2.023299992546338,0.2161876715312207,0.0704400616664692,0.13613226818205,0.1138586755760537,0.1828221456675464,-0.1338179219637088,6.965423162335413,0.5952254634942445,6.446775527744507,0.5018823981793948,0.0859819332672102,0.419014272037375,0.2436785156240831,0.0278046010231806,0.2096293024470683,1,0,YFL024C
-0.0011111111111111,0.2660594939501082,0.8599999999999999,0.0,0.1413289603334525,0.3930843775188086,6,38.78894472361809,0.3401029107742594,7.874245893558733,0.2003044598285875,0.0062407861764393,3.898793566204669,-0.0004166666666666,0.4541427746009202,2.12,0.0,0.0147262838993075,0.2760078449266577,8,24.42211055276382,0.191594995831331,1.4911076639288932,0.247094336110656,0.0045094183277456,1.2583043802440774,0.0,2.726224495524901,7.65,0.4117647058823529,0.8188510421573222,0.8361342207519046,2,180.0,0.8343120660553203,17.25736678570502,3.1649755719804418,0.01146358363948,1.0695032785217947e-26,-7.930164461608259e-18,0.3653374174259031,1.3199999999999998,0.0,0.6281157089049904,0.4631880581485423,3,585.0,0.7201172202192959,1.7609523508540108,0.4169744557798489,0.0016666666666667,1.4624832427342156,0.3249687621300274,0.3530314804789998,0.0147262838993075,0.501742147732457,0.2412333206595265,0.2760078449266577,8.87424011439755,6.475272092354138,1.4911076639288932,0.4553366575536369,0.2747488797513557,0.191594995831331,1.1488089213586432,1.1180410697083214,0.2660594939501082,1,0,YDR274C
-1.8503717077085946e-18,0.2372621616131264,0.74,0.1666666666666666,0.0097802490961826,-0.1754690858685368,4,10.0,0.2864914979874916,10.16566863168612,0.1571099340102036,0.0224752967110484,5.60749387861804,-0.0004545454545454,0.6827649487243846,2.42,0.0833333333333333,-0.0575298598118777,0.3947657361828443,9,20.30150753768844,0.4012162786261268,1.7214377119458857,0.4509180388582589,0.0041834716295308,2.9986355491506056,2.6122894697062506e-17,0.6734022484632005,2.21,0.0,0.8751212299956862,0.8613833060412697,5,240.0,0.7797193662885925,8.434407777697288,0.4781918884246072,0.0111480919069897,0.4457317810899108,-0.0016666666666666,0.2629269015440519,0.86,0.1428571428571428,-0.120743519425634,-0.010504410061686,4,70.678391959799,0.3554778929937402,4.700160815318427,0.0895684327042869,0.0016666666666666,4.120208068115237e-29,0.275790539759997,0.4246807584402622,-0.0575298598118777,0.3602266521185257,0.4239971948793004,-0.1754690858685368,6.773838040443098,3.641829013530389,1.7214377119458857,0.4891423809674036,0.2107394633537005,0.2864914979874916,0.5311431196002372,0.2078403684555556,0.2372621616131264,1,0,YDR218C
-0.0022222222222222,0.1856985476983704,0.52,0.0,-0.1322492774115739,0.1991247492769048,6,15.08040201005025,0.3734019972719076,7.275878916388335,0.0578981243563238,0.0140591139081761,5.1839828317637054e-11,-0.0008333333333333,0.3269928218716055,1.3,0.0,0.122624354537072,0.1028146772260893,6,20.30150753768844,0.2828863605227424,4.656885474289021,0.1417100042799089,0.0062041902678131,2.5427365619636674e-28,0.0006666666666666,0.6640127174150272,2.5,0.1176470588235294,0.3178513691748972,-0.174478604323618,4,107.48743718592964,0.3833643800990104,21.825300110875723,0.5692509409314208,0.0081482911480908,2.1942086075746243e-16,-0.0007142857142857,0.1144217939851299,0.47,0.0,0.340848835486611,-0.1764424785726997,4,518.5427135678392,0.383076644473944,2.2628229293845985,0.0155447292021493,0.0067721155049057,8.67131965015668e-06,0.1027421487667984,0.184289852486255,-0.1322492774115739,0.0424869407264587,0.1583760152269822,-0.174478604323618,11.25268816718436,7.552036111599475,4.656885474289021,0.3465509126312201,0.0452009857140176,0.2828863605227424,0.3922346956616677,0.2006464349872888,0.1856985476983704,1,0,YJL193W
0.0005882352941176,0.2659604258097167,1.03,0.0555555555555555,0.1595495372079789,-0.0260794419455793,4,51.48994974874372,0.502871667442673,12.799346565253977,0.2628795470249801,0.018445741838301,2.1808848876837655e-18,2.312964634635743e-17,0.4944019956809776,1.93,0.0,-0.3967918971616435,0.506241116533168,10,20.30150753768844,0.5009220538094624,1.4298129639589687,0.2348389682452701,0.0029462846484169,3.313012544991452,7.55114924836963e-18,0.4077629068898912,1.58,0.0,0.0560018912105906,0.010168644182624,4,126.73366834170854,0.3261505408007679,10.22338481764293,0.3482271792395309,0.0078601101984179,2.471572852997017,-0.0007142857142857,0.4704779376292988,2.23,0.0,0.4237479293106962,-0.0185151283551034,2,166.03015075376885,0.3816832906287907,1.557386991311542,0.3778896557051411,0.0032169399709324,1.848723351985608,-0.0604134895810246,0.2415827719612952,-0.3967918971616435,0.1634434395900708,0.2428458584166471,-0.0260794419455793,8.150848115618626,4.867451753821665,1.4298129639589687,0.4433147540176343,0.0828514328678155,0.3261505408007679,0.3893751094601951,0.0941628767333432,0.2659604258097167,0,0,YDL026W
-0.0011111111111111,0.2821522222900431,1.04,0.0,-0.335437278071817,0.641399527952395,8,14.233668341708542,0.5636840125616852,6.656124907032755,0.1733863284288517,0.0072559217972467,0.8224143439804741,0.0004166666666666,0.2781108766701191,1.12,0.0,-0.3428941201773494,0.3635904531839954,6,20.30150753768844,0.4561173620724386,3.327500129865833,0.040210940546118,0.0066195522184169,6.870373037495583e-16,-1.0408340855860844e-17,0.3549471791689574,1.46,0.0588235294117647,0.3771054260337561,0.21459507353568,4,201.85929648241205,0.4882961961899094,4.039291162994239,0.3316224916240454,0.0049414364698692,0.9583422444790076,0.0007142857142857,0.5531270105463287,2.43,0.0,0.4813983848843441,0.0639452355330614,1,454.9748743718593,0.4194331591249065,3.030644594527033,0.5010001434029909,0.0029335977716669,1.7151854852969253,-0.1004086574051367,0.3376671694982217,-0.3428941201773494,0.4065283515573568,0.1768676678857732,0.21459507353568,4.674305399964275,1.4311692277431447,3.327500129865833,0.5026991902746777,0.0450794169832407,0.4561173620724386,0.3050700927097065,0.0353069958492894,0.2781108766701191,1,0,YPR154W
0.0,0.2249197387711645,0.8500000000000001,0.0,-0.2338205491880206,-0.0462638171800813,5,18.467336683417084,0.2780404499260429,6.005703459960101,1.3080037133129068,0.0016666666666666,0.915943538118418,0.0,0.3272486312678277,1.33,0.0,-0.086613297846159,0.3927389374319288,9,20.30150753768844,0.3670408057485499,2.238937830935599,0.4872648385931489,0.0016666666666666,3.390096759766625,-0.0006666666666666,0.4344723492032861,1.5,0.1176470588235294,0.588362841961554,0.2698537105126726,4,210.0,0.6088365550619206,6.633748321327752,0.1307904500806504,0.0401318241929538,5.39723716400465,0.0,0.1715059349243801,0.54,0.0,-0.0038044955161302,-0.7502473479823818,4,131.356783919598,0.5949714061956567,3.822620011469604,0.0595469132669924,0.0032768939904014,5.684909873016986e-15,0.0893096649757914,0.3579646619491869,-0.2338205491880206,0.2054429435881733,0.1849187475822553,-0.0462638171800813,4.959463204074484,1.9407135829194253,2.238937830935599,0.4179726035788378,0.1397665954748264,0.2780404499260429,0.3288802397474261,0.0855572741672779,0.2249197387711645,1,0,YLR171W
-3.2653618371328133e-18,0.3201837707611419,1.04,0.0555555555555555,0.6149731507447889,0.0288698186814286,3,62.49748743718592,0.8001502280432239,30.859417653572656,0.1735666338767322,0.01168780515781,2.1594604839593054e-21,-0.0004166666666666,0.3676782919739604,1.56,0.0,0.2787388180862468,0.29796640854345,6,137.73869346733667,0.5003399554624641,4.151607065154286,0.3313751910731657,0.006385598417608,1.0541658672894633e-17,-0.0006666666666666,0.680112409009635,2.12,0.1176470588235294,0.6664819141316226,-0.022057497097182,2,83.36683417085426,0.842222395033944,36.60808293775363,0.3779133414499262,0.0084307435221207,2.2478379325699543e-35,0.0,0.3413000355782494,1.22,0.0,0.7321328827855244,0.4571862182909317,4,443.4170854271357,0.869858557521204,1.1021650644314651,4.399694561066927,0.0166766915126535,1.2256110068061735e-48,0.5200646276542195,0.1719338980522035,0.2787388180862468,0.1015929100425655,0.1404049169561884,-0.022057497097182,23.87303588549352,14.141260061115892,4.151607065154286,0.7142375261798772,0.1522205524404898,0.5003399554624641,0.4559914905815791,0.1596591618502472,0.3201837707611419,2,1,YOR073W
-0.0005555555555555,0.199233872126376,0.77,0.0,0.2352504441350144,-0.1782805371716368,6,43.02261306532663,0.4017317376845457,10.365952122914852,0.0605467478093963,0.0169075507156477,4.899351313731659e-30,0.0004166666666666,0.2234852561629563,0.89,0.0,0.1214086491902994,0.0330934368175133,8,24.42211055276382,0.4036538934877094,1.331017057899582,0.1656682602062483,0.0058540354967089,0.7480707582233983,-0.000625,0.2053797930055437,0.8,0.0588235294117647,0.3640039983499933,-0.3454260903032399,3,72.41206030150752,0.4703807477321717,14.148372666555852,0.1965902348446568,0.0128935629786631,5.033513709934649e-16,-0.0007142857142857,0.1802959585045134,0.66,0.0,-0.059896290145227,-0.2783721649472751,3,88.01507537688443,0.4393992771085006,4.139637959184621,0.0718969442782694,0.005221472466588,2.661213978333692e-21,0.2402210305584357,0.0991014830212712,0.1214086491902994,-0.1635377302191211,0.1548811821377041,-0.3454260903032399,8.615113949123428,5.377126055976498,1.331017057899582,0.425255459634809,0.0319180449498963,0.4017317376845457,0.209366307098292,0.0102940639166847,0.199233872126376,1,0,YLR020C
-3.0839528461809906e-18,0.199332218503014,0.6799999999999999,0.0,0.0152919180483939,0.3722744191575995,6,137.856783919598,0.3917995192437304,13.12103556718036,0.234802573002348,0.0054044807093406,2.289734538388534,-0.00125,0.4692042243700142,1.73,0.0,0.087934467026406,0.2545573184474877,8,20.30150753768844,0.3523851660701261,0.9021134989975724,0.9651803279045406,0.001666666666667,3.287270830544534,-3.469446951953614e-18,0.2449234574310921,1.1,0.0588235294117647,-0.2432946468388418,0.2185364175092995,4,87.43718592964824,0.3073988619968041,11.36194890192711,0.6069464159643894,0.0016666666666666,3.6240254862902814,-0.0007142857142857,0.2817664758958658,0.96,0.0,0.3115187403624961,0.0983520447052444,3,585.0,0.3726903856546952,2.334853965759073,0.1759292936232075,0.0404388885111694,2.2914462160943083,-0.0466894205880139,0.1421488567719537,-0.2432946468388418,0.2817893850381289,0.0656507546328855,0.2185364175092995,8.461699322701682,5.393458991743551,0.9021134989975724,0.3505278491035535,0.0344814438566989,0.3073988619968041,0.3044866334347068,0.1179507067645851,0.199332218503014,0,0,YPR079W
