ORF,cdc15_mean,cdc15_std,cdc15_range,cdc15_missing_ratio,cdc15_autocorr_lag1,cdc15_autocorr_lag2,cdc15_peak_count,cdc15_ls_dominant_period,cdc15_ls_max_power,cdc15_ls_band_power,cdc15_sin_amplitude,cdc15_sin_freq,cdc15_sin_phase
YAL012W,-0.0004347826086956405,0.5090697249661649,1.7999999999999998,0.041666666666666664,-0.002058450537235904,0.40020452618700186,8,20.30150753768844,0.6599181799012104,2.2213633026507615,0.08073928887989042,0.006142992372335301,0.00035696092161117146
YAL013W,0.0011111111111110983,0.21908620548108174,0.73,0.25,0.3576076242979381,0.04697619574277636,3,169.39698492462313,0.43366251436079567,4.7334511461130075,0.200199039772154,0.006768684000769676,4.429451263274198
YAL014C,2.3129646346357427e-18,0.22137825849286408,0.97,0.0,0.11248366270009784,-0.1737376163031684,7,42.96482412060301,0.19445136774735305,3.6281542408895993,0.29282430107793234,0.0016666666666666774,3.1697033042332468
YAL015C,-0.0013043478260869625,0.4407533506033197,2.0,0.041666666666666664,0.0892984890554675,0.07284105828802707,8,105.47738693467338,0.3803415746394198,6.4303023638401005,0.19100204615902486,0.005301170509896918,8.620368027927572e-20
YAL016W,0.0004166666666666601,0.24103041244254264,1.02,0.0,-0.15868127345379546,0.39466788853797297,9,20.30150753768844,0.5083758017582384,2.968667154978474,0.2319269320116048,0.0016666666666667138,2.8641302514742617
YAL017W,-0.000434782608695652,0.31544968951681834,1.4,0.041666666666666664,0.11871170505946581,-0.1116414436795292,7,19.547738693467338,0.3651597938297803,4.626003818543907,0.031486839683881544,0.005749793664272516,2.8598371123811003e-18
YAL018C,0.001000000000000012,0.6129592156089996,2.1,0.16666666666666666,-0.35760042317432433,0.35209871391204445,8,20.30150753768844,0.48270480141023503,2.92505766408679,0.21493383525677828,0.00463731964739711,2.7350371170190706
YAL019W,-0.00043478260869565495,0.2863029447656354,1.03,0.041666666666666664,0.2884677480540982,-0.028099489195830458,6,107.38693467336684,0.3602159328113172,5.864545266202043,0.1252858443201263,0.005539728937245071,1.373805006621662e-28
YAL020C,0.0,0.40712405971644566,1.48,0.0,-0.3591749935248169,0.565014774091274,8,20.30150753768844,0.6623653274447251,1.2555920605628212,0.06924639558403405,0.0061859666998701915,0.0007733911323286954
YAL021C,-0.0013043478260869553,0.286193980245781,1.1,0.041666666666666664,-0.27461023164832,0.4194162413705147,10,19.547738693467338,0.6328282189789911,2.308615044627434,0.13756647548487755,0.005887321923941248,7.779716420191998e-13
YAL022C,-0.0012500000000000104,0.4865209185293749,1.7399999999999998,0.0,0.2435646717477291,0.4416334335659883,9,110.95477386934672,0.5814514925880938,8.077411317497184,0.4554362742186581,0.0016666666666744602,1.3334999648095094e-24
YAL023C,4.827056628805028e-18,0.3011283129656945,1.1099999999999999,0.041666666666666664,-0.39772026288067563,0.5784026721092334,9,19.547738693467338,0.4099570168816349,2.99257037931555,0.11224645432699985,0.006331298836369044,1.3624704303424084e-15
YAL024C,-0.00043478260869565257,0.5495648734176138,2.11,0.041666666666666664,0.11944624371662514,0.2859915790332161,8,273.7185929648241,0.3579688270068196,1.6438200298031913,0.14394851598122332,0.007482394667305038,1.002032197201557e-05
YAL025C,0.0004347826086956598,0.5909349869403319,2.01,0.041666666666666664,-0.4589107529448016,0.5621242984477001,9,19.547738693467338,0.6921483657533677,1.5449581816656774,1.1049459161851303,0.001666666666808183,2.9488311532621476
YAL026C,0.0,0.3914077158156185,1.46,0.041666666666666664,-0.4386670862231759,0.4413243968285602,7,20.30150753768844,0.6259577714799568,1.3608468264213638,0.01907220242535026,0.005969581646095656,4.028904126090157e-11
YAL027W,-0.0005555555555555545,0.2827341158171641,1.04,0.25,0.022185130450575786,0.2470950477314189,7,20.452261306532662,0.32855280469889775,4.094218290509212,0.10306674260396943,0.0097064627350884,2.350420879571241e-11
YAL028W,0.0016666666666666882,0.6033264272164595,2.5,0.25,0.027694699200270338,0.8048009676954457,8,263.4673366834171,0.47025692582482953,3.2405373229359444,0.1933973732409174,0.009556199289727538,5.560492869645497e-23
YAL029C,0.0008695652173912858,0.38619563687759245,1.2,0.041666666666666664,-0.2704161777723941,0.43135779938669255,9,20.30150753768844,0.6768984132282918,1.53630463797818,0.09624272449125877,0.006165443262258751,0.0033822992583248815
YAL030W,0.0,0.32,0.64,0.9166666666666666,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
YAL031C,0.00130434782608696,0.4021605168156668,1.37,0.041666666666666664,0.030002535227663926,0.2152511365311759,8,20.30150753768844,0.4546294750606748,2.7470122772807817,0.04020366594786877,0.0057387979949322255,1.6325617237704205e-06
YAL032C,0.0,0.21113450162817488,0.9199999999999999,0.25,0.5247866404078266,0.24696058327572648,4,102.76381909547739,0.533925186994016,15.547610454842763,0.22406102436227804,0.009541491220179207,1.0130661705004882
YAL033W,-0.0013043478260869614,0.4342139759814488,1.66,0.041666666666666664,-0.07945701602252322,0.2129895036441502,8,20.30150753768844,0.3872144383037419,2.020877405492409,0.28921041481431015,0.0060480028827377,1.8804398043444813e-15
YAL034C,-1.4481169886415085e-17,0.4410954742357989,1.6,0.041666666666666664,-0.39534959284276444,0.48511341430852517,8,20.30150753768844,0.6469001621236417,1.5117386570935896,0.18492455133174296,0.0062379111950081265,6.914500979222128e-08
YAL035C-A,-0.0005882352941176378,0.40866310860191424,1.63,0.2916666666666667,-0.012047630166987152,0.07373685199699735,6,51.20603015075376,0.42788533716489574,1.9277618707880444,0.21742126545771306,0.0063138981796900025,0.6897805108749674
YAL035W,-0.0005555555555555314,0.7098393575875086,3.55,0.25,0.03573267865359614,-0.5344880982832526,6,38.743718592964825,0.3402838295592837,7.5807038913878735,0.26349582507826075,0.010106865773152264,2.3755207940114995e-06
YAL036C,-0.002083333333333321,0.4346452496640859,1.66,0.0,0.2414043300149746,0.3167667575577021,8,20.30150753768844,0.3997673850066308,2.5468411079974174,0.6025988431047351,0.001666666666667229,2.394561063584802
YAL037W,-1.4481169886415085e-17,0.642021264716229,2.27,0.041666666666666664,-0.40065678793856374,0.524919985526383,10,19.547738693467338,0.6424445687999444,1.722923434556668,0.24735520629039298,0.0059896717725450065,7.477118049706749e-18
YAL038W,1.1564823173178713e-18,0.34573593005838044,1.29,0.0,0.4497494319229643,0.6192858125856918,6,300.50251256281405,0.5444115740091127,1.328269305724675,0.7557672567680369,0.001810274786543376,5.799628447077475
YAL039C,-0.002083333333333335,0.41622288867331114,1.96,0.0,0.03203389145413645,0.2690151155493222,10,20.30150753768844,0.3853285699219658,2.9225535410826198,0.6215517686370996,0.0016666666666667969,3.311011331066911
YAL040C,0.00041666666666663926,0.4093132374953062,1.57,0.0,0.42816982435210393,0.4213070050293281,9,20.30150753768844,0.46317024310780003,6.337573323746719,0.303649985122098,0.002648820624335678,6.283185307179585
YAL041W,0.00043478260869565257,0.20860777135195854,0.77,0.041666666666666664,-0.035056279867725165,0.09644333838111105,8,21.457286432160807,0.35816633745180815,2.457366093694532,0.04199831700736738,0.00534599950538631,6.133251709981384e-26
YAL042W,0.001739130434782606,0.23360412767930508,1.08,0.041666666666666664,-0.5081280763636182,0.3015030614362107,8,20.30150753768844,0.28676622707459704,1.4639139880104681,0.0,0.0,0.0
YAL043C,0.000869565217391322,0.266195629982068,1.1400000000000001,0.041666666666666664,0.05606181481714996,-0.09935807181671436,9,40.552763819095475,0.21629975707178217,3.848126428608174,0.11613806175947797,0.006081367942954307,0.0003958887114589937
YAL043C-A,-7.569702440626067e-18,0.38689909419758156,1.5,0.08333333333333333,-0.40686173255938085,0.46015580899918573,9,20.30150753768844,0.5509405150712248,1.2755280548855612,0.2080045115020694,0.004016799073046973,3.1722334081684576
YAL044C,-0.0008333333333333156,0.5782582804326185,2.3499999999999996,0.0,0.1641619030192566,0.6888796353148692,10,20.30150753768844,0.4943864859464594,1.5748878712768872,0.9484835131333509,0.0016666666666666672,3.7334578836018957
YAL045C,-0.001304347826086953,0.43629172876619154,2.07,0.041666666666666664,-0.1495365148532569,-0.256836079735251,6,17.63819095477387,0.3115446489657316,3.903581056801827,0.2498990809569212,0.0016666666666666705,4.066573940319112
YAL046C,-2.3129646346357427e-18,0.19041621079449442,0.84,0.0,-0.09167835392152053,0.31938265449631387,8,18.241206030150753,0.23075058498933143,2.9584135067184167,0.3265766758607179,0.001666666666666667,2.9383547953205884
YAL047C,2.413528314402514e-18,0.19752820381998068,0.8400000000000001,0.041666666666666664,0.14553174152570048,-0.021476293803697658,6,67.28643216080403,0.30066544051617483,3.6564809513657606,0.14603894820748942,0.004875430378742876,0.6502483787306761
YAL048C,-0.0008333333333333434,0.4663414045048494,2.41,0.0,-0.13287661341394338,-0.15341746531735298,7,18.241206030150753,0.20185513735318553,3.1674271437624646,0.008746656793950045,0.006365107141852791,3.1420141220830005e-07
YAL049C,-0.00041666666666666935,0.26920375131528573,1.24,0.0,0.25609325191963683,0.3193729780885653,6,145.97989949748742,0.4241888804073463,2.8553973997983775,0.10216823409176293,0.0016666666666686936,1.6048128967170278e-22
YAL051W,0.0008333333333333434,0.34546968833105396,1.53,0.0,-0.2455961364921681,0.4912902467360212,8,20.30150753768844,0.292890228981786,1.3813884532739016,0.23120881929094478,0.0050980598229941046,9.910343942793202e-19
YAL053W,-0.0005555555555555437,0.5751470558061382,1.9100000000000001,0.25,-0.30300189850038395,0.6858778429087404,8,20.452261306532662,0.5624735071730228,6.926542769274501,0.4146579634721122,0.007803484237225676,1.7287951133923954e-18
YAL054C,0.00043478260869564774,0.681274242557855,2.42,0.041666666666666664,-0.3626797318065081,0.3683254872502541,9,20.30150753768844,0.6409953117004191,1.7311182768855053,0.31842116760548667,0.00377777237052602,3.2055238566422664
YAL055W,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
YAL056W,0.000416666666666667,0.291139702529368,1.1600000000000001,0.0,0.13333537938944515,0.3300149321052443,9,131.5577889447236,0.39264672205721673,3.6886090209329523,0.14532388409757746,0.005234061750227523,2.218028191727983e-21
YAL058C-A,0.0007692307692307614,0.42944439128611356,1.5899999999999999,0.4583333333333333,-0.26128353448545855,0.8001471567924241,3,12.060301507537687,0.5102859179023654,4.505946658319396,0.036374635817056994,0.005672633891566508,1.9830080805081383e-19
YAL058W,-0.0005555555555555638,0.3551599361511847,1.42,0.25,-0.5090814355191112,0.629029317887825,7,20.452261306532662,0.5407917732011247,5.2518073479297644,0.19368207698840603,0.010157248026698512,1.572374451598153e-11
YAL059W,0.0,0.5027143713187786,2.0300000000000002,0.041666666666666664,0.7219276298447945,0.5791526096636367,7,420.0,0.46282932482355377,1.9658053150821853,0.30282544434962205,0.0058292678587009115,0.2739354785709169
YAL060W,0.0005555555555555329,0.5693902413227506,2.3600000000000003,0.25,0.060974314763682175,0.7729564015994963,8,20.452261306532662,0.40177809129509284,6.874063554354983,0.39831530283331196,0.009806717311025998,0.3404406205555235
YAL061W,-1.8101462358018857e-17,0.5916079783099615,2.34,0.041666666666666664,-0.26737405893033356,0.5454753567431985,8,20.30150753768844,0.6980948574452307,1.4755417997363407,0.09580421505733616,0.009319626168062482,0.00013894685096738638
YAL062W,-3.0839528461809902e-18,0.3497618237219913,1.17,0.25,-0.37900540711385095,0.5209471299703677,8,20.452261306532662,0.5379790327079647,4.1323657037429875,0.18996367356355057,0.008235945669002879,2.4813761231295275
YAL063C,-4.625929269271485e-18,0.27440845468024483,1.2000000000000002,0.0,0.20539585179150874,0.4108095970015141,6,20.30150753768844,0.40506466867974433,1.2076020424075384,0.1661234962885362,0.006692352349843768,5.359333822846509e-10
YAL064C-A,0.0008695652173913099,0.37750799638496874,1.31,0.041666666666666664,-0.3639442924487402,0.35897387484995247,8,20.30150753768844,0.2906617638221266,1.74634265895718,0.18802017166973428,0.0032882127373728,2.2530159076731e-12
YAL064W,0.0008695652173913244,0.6785080374614666,3.0,0.041666666666666664,-0.24996700722320217,0.12490353898498495,8,19.547738693467338,0.2508022948243442,3.0923817709013672,0.2305199243833437,0.004615483185613069,2.9794346401671823
YAL064W-B,0.0004166666666666578,0.37197086766155346,1.73,0.0,-0.02486990326849595,0.25759651576278114,9,20.30150753768844,0.2509787364894688,2.6883836258874863,0.2274640622013782,0.0025502946279802453,6.623649651814502e-13
YAL065C,-0.0012499999999999994,0.19331133136299417,0.72,0.0,0.0727995137421227,0.5087112277978371,10,139.79899497487435,0.2970304217374832,1.611183514053491,0.2841120435873913,0.001666666666666686,0.2896461808628414
YAL066W,-9.25185853854297e-18,0.7161393408796612,2.64,0.25,-0.49931949021507605,0.5250330569640724,6,19.547738693467338,0.5424582279447224,3.7429622608077433,0.13147976193719688,0.003938991620885802,2.86667435411853
YAL067C,0.0004347826086956815,0.8360698860994481,3.09,0.041666666666666664,-0.06602098184169489,0.4471502679261917,9,20.30150753768844,0.45744536795823043,3.030321348236752,0.4122487936936845,0.0064174020673771325,4.977071543963239e-16
YAL068C,0.0,0.8,1.6,0.9166666666666666,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
YAL069W,0.0,0.41322579246164626,1.48,0.25,-0.13381431699242938,0.07543440285390303,6,20.55276381909548,0.41722550576336154,6.273009203150464,0.22668646326418587,0.005974999095499946,2.1690570655176797
YAR002C-A,-0.0005263157894736832,0.38278032293114117,1.5899999999999999,0.20833333333333334,-0.5218196479651411,0.12641422446211498,6,16.180904522613066,0.325025838103847,2.7806758645272938,0.11134350262268726,0.005203738379368557,2.3838705619621258e-20
YAR002W,-6.573688961596321e-18,0.3678243287795211,1.43,0.20833333333333334,-0.07659845428185533,0.0571482927722171,7,119.19597989949747,0.38835235327574025,4.404738682517344,0.31955309399197984,0.001666666666666667,2.830970488050216
YAR003W,0.0004347826086956541,0.35054588809417714,1.26,0.041666666666666664,0.29621578034485435,0.32248746771866305,6,103.5678391959799,0.36562631450721433,8.432465854088122,0.27253943857902013,0.008454357768868478,7.641528009909338e-17
YAR007C,-0.0008333333333333711,0.8869513170906783,2.96,0.0,0.7013479264120854,0.2805215832884695,4,113.01507537688441,0.8870977615600059,10.951964297319906,0.7321682776154127,0.0016666666666676222,3.2159222204084927
YAR008W,7.240584943207542e-18,0.5491495400993288,2.13,0.041666666666666664,0.21410488835185174,0.3195273405677356,8,105.47738693467338,0.5654666833811341,9.424254782733955,0.5394643166717535,0.00879592684303384,1.6681087251304015e-19
YAR009C,-0.000416666666666667,0.23803849770339436,0.98,0.0,0.3059841753062279,-0.0653689426366669,8,154.22110552763817,0.399841250581564,2.090805184725574,0.1626045448615397,0.005165693107109596,4.285672347918844e-25
YAR010C,8.4473491004088e-18,0.4087095279790643,2.1,0.041666666666666664,-0.13634475620923878,0.24292544277616723,9,19.547738693467338,0.2836579282492174,2.2518001368851297,0.23416063060204403,0.00423371011010917,1.4086912293841026e-18
YAR014C,0.0004347826086956622,0.38023423285344576,1.42,0.041666666666666664,0.23969843801688287,0.09904576620609053,6,203.6683417085427,0.3679848977186765,3.1927979709683525,0.31941921214649366,0.004900119987748211,0.8726361110835111
YAR015W,-0.0005555555555555499,0.33508659282543374,1.2000000000000002,0.25,0.5018562865713851,0.45952028635293696,6,106.68341708542714,0.44366387545655556,13.390235433963582,0.32099461196742685,0.00926959754530231,0.8400209495238709
YAR018C,-0.00043478260869565013,0.7040842233517086,2.94,0.041666666666666664,0.5984166535119737,0.30669182444791554,5,125.37688442211055,0.7440955083815117,7.014902007498328,0.09338054108822508,0.00503170692090075,9.892204322203402e-13
YAR019C,0.0005263157894736905,0.3858752686966214,1.5,0.20833333333333334,-0.41562319620265226,0.43425806857766325,7,20.201005025125628,0.612144710101834,3.064358868240944,0.7657826399724517,0.0016666666667322731,5.986527947559984
YAR020C,0.000416666666666667,0.5327716769144379,2.2800000000000002,0.0,-0.4369638482945845,0.4956341312460841,11,20.30150753768844,0.5401280730057036,0.8735886815658945,0.26999524384766244,0.006337301888158049,0.24047991110123848
YAR023C,0.001111111111111106,0.6705709746915426,2.58,0.25,-0.5743456630632914,0.670557112503893,8,20.452261306532662,0.6626799568808385,1.6513805756356892,0.4003494290519361,0.004262643988385844,2.663565653244562
YAR027W,-6.033820786006285e-18,0.33948810570186916,1.24,0.041666666666666664,-0.1518715124737125,0.14954243300038159,7,20.30150753768844,0.4272096796502154,4.270930657802769,0.26762371425551923,0.011654612164492695,3.1966583386083767
YAR028W,0.0008695652173913099,0.4508534230475843,2.02,0.041666666666666664,-0.36558039450106433,0.45890317562501165,8,19.547738693467338,0.564123744397202,2.0857980718483233,0.031155677587871158,0.0059020227050619834,3.213606091882757e-17
YAR029W,0.0004347826086956429,0.5327653718090786,2.13,0.041666666666666664,-0.5457672981873659,0.5799197793791497,10,20.30150753768844,0.6644024593823207,0.2873791249889957,0.24556250062633614,0.005945011465562911,0.6141273653024558
YAR030C,-0.0005555555555555406,0.5589123586854723,2.41,0.25,-0.391950442086125,0.46981318795494387,7,20.452261306532662,0.5072815265498104,3.4199168311905073,0.4204892816440965,0.0033834395708822076,3.7854082430598615
YAR031W,0.0008695652173913003,0.45837058335196385,1.51,0.041666666666666664,-0.5492858936141725,0.4472258003183574,7,20.30150753768844,0.6777039094213914,1.131600861097514,0.15204067505487198,0.004163811186584251,3.2470988618487397
YAR033W,-0.000555555555555553,0.36194646967967553,1.1600000000000001,0.25,-0.7190708753579741,0.7839126296446889,8,20.452261306532662,0.7722840331496549,1.792282090266918,0.10368043244524079,0.009931084836661414,4.432806056160066e-12
YAR035W,-0.0012499999999999942,0.3053865378499845,1.13,0.0,-0.46039430812253834,0.2997300596196359,10,20.30150753768844,0.49435357711165845,1.5586779140144924,0.038599914086471905,0.005951460724838957,5.264572450784233e-05
YAR037W,-0.0004347826086956574,0.6042924591466242,1.95,0.041666666666666664,-0.4736848708657418,0.49618860882479526,10,19.547738693467338,0.63640923958791,2.336045792002352,0.24351952291489742,0.005771130820115068,0.014294863894969109
YAR040C,0.00043478260869564774,0.628458972829015,2.04,0.041666666666666664,-0.28861607520156185,0.41997922615700417,10,20.30150753768844,0.6481587828073013,3.380612694985462,0.17276406747255443,0.00548001573808654,1.1818548793827572
YAR042W,-7.240584943207542e-18,0.24759714825919735,0.97,0.041666666666666664,-0.22371721724216864,0.11057553088713569,8,15.728643216080403,0.2235862438483617,2.1606773313371104,0.12184966912054496,0.005386884942092031,6.376832078927837e-19
YAR043C,0.0004166666666666624,0.297117810061187,1.15,0.0,0.16303805720103431,0.3120135196335364,7,20.30150753768844,0.2915155198884461,2.491370532522858,0.4600140475104491,0.0016666666666668836,2.60004220788786
YAR044W,0.00130434782608696,0.25020520878438074,1.12,0.041666666666666664,0.19855570314012758,-0.025439270381773224,7,99.74874371859296,0.37291756293919043,7.509373188446171,0.039176681435740685,0.00578033802199803,3.246153141753128e-18
YAR047C,0.0004999999999999782,0.6443017538389912,1.98,0.16666666666666666,-0.3749594628779889,0.6360789736660276,8,20.30150753768844,0.6416124686619286,1.6273023244082405,0.19756701188495587,0.00933896908305789,0.6024227429989116
YAR050W,1.4481169886415085e-17,0.29829952848714353,1.34,0.041666666666666664,-0.44291901642356,0.6063499671067594,9,19.547738693467338,0.6460076860586049,2.1049554376645525,0.08119045023923416,0.006059566333685676,0.0026805065745441345
YAR052C,4.625929269271485e-18,0.33400349299570703,1.26,0.0,-0.387598463676856,0.6550596269403354,10,20.30150753768844,0.7094896679805758,0.7358496019254415,0.2242406280313961,0.002534652856381582,6.283185307179585
YAR053W,-0.00130434782608696,0.38542245989276763,1.54,0.041666666666666664,-0.4228310573450303,0.43841393175118193,9,19.547738693467338,0.6403044566329404,1.8242135365063945,0.17030929292206273,0.004343771914800854,2.7064234849764115
YAR060C,1.850371707708594e-17,0.4582121051798319,1.55,0.0,-0.543226264098944,0.44148182015181037,10,20.30150753768844,0.35934163876751596,2.645736208270142,0.09539937978187715,0.0043791798985091356,1.4991765783868866e-16
YAR061W,1.206764157201257e-17,0.5553455641779935,1.78,0.041666666666666664,-0.5309878925158463,0.5526515398750994,9,19.547738693467338,0.6202410913692323,2.194471955681097,0.2534076403581893,0.004984453209696965,1.3930992871123078
YAR062W,0.0008695652173912858,0.7154014564259236,2.5999999999999996,0.041666666666666664,-0.45073180270362445,0.4543367148713838,9,20.30150753768844,0.642096970845892,1.2385942517363353,0.3413992858763939,0.004111373659156584,3.238217581655824
YAR064W,-0.0005555555555555653,0.7241583023853143,2.58,0.25,-0.011116019717508599,0.2474357932306407,6,10.0,0.3580172033220882,4.487761696841837,0.2513359841885008,0.009798925815690196,3.2319978609013223e-24
YAR066W,-2.523234146875356e-18,0.42092970693670245,1.57,0.08333333333333333,-0.1896238830424754,-0.062191131387105525,7,14.120603015075377,0.2282107216574656,3.134756422567887,0.022783849070102443,0.008494939496475878,2.3442985508688862e-14
YAR068W,-0.00043478260869564894,0.5297700753187307,2.41,0.041666666666666664,-0.5559534311547707,0.41660887774703564,8,20.30150753768844,0.4977772895123669,1.0422768180235753,0.1374266880237895,0.006147469805258904,1.1732476977979265e-05
YAR069C,1.1686558153949016e-17,0.7229471845017085,2.6399999999999997,0.20833333333333334,-0.36998996146223817,0.507342539889267,8,19.64824120603015,0.5350584153153675,3.6114489221253767,0.3556529395489597,0.00395590436375466,2.2742513342406965
YAR070C,0.000833333333333334,0.527343315329039,2.27,0.0,-0.4447156314463006,0.3653981855727265,8,20.30150753768844,0.39612306502807376,1.2414668973500222,0.2291386153498846,0.003781269974558202,3.1215315524645093
YAR071W,0.0005555555555555437,0.950657504760797,3.59,0.25,0.6227727180016127,0.24493853517733635,3,105.37688442211056,0.8251402108591316,22.227073423022432,1.2629606956849952,0.009258087373183054,1.0867816438949134
YAR073W,0.0004347826086956574,0.4645846977665814,1.6099999999999999,0.041666666666666664,-0.18683199659746172,0.38968919738155433,9,20.30150753768844,0.5045107585579536,2.400986416008496,0.24079785781704588,0.005945593341527201,1.115545729813485e-22
YAR074C,0.0,0.4689966894732223,1.73,0.20833333333333334,-0.3707241185690244,0.32730709227297117,7,19.64824120603015,0.42161271778159654,2.9598192161053007,0.207298570266172,0.0056146893537907675,5.698279274277222e-17
YAR075W,-0.0012500000000000011,0.36153967624591354,1.51,0.0,-0.17322741535321087,0.5299150450888205,10,20.30150753768844,0.5889482993123337,1.7166129530464962,0.1581525076587815,0.006033900526026936,1.8806514773007198e-07
YBL001C,-3.784851220313033e-18,0.48516164129269146,1.76,0.08333333333333333,-0.3650489105588938,0.39521020629355075,7,127.43718592964824,0.3021044514583793,3.1901982146565024,0.3106584380844592,0.00669950187711647,1.0839246054352309e-13
YBL002W,-7.84396702180817e-18,1.0064487718879598,3.48,0.041666666666666664,0.4700190219466772,0.2808193618227417,6,120.75376884422111,0.5998990698956355,9.271430900014826,0.8901523922966045,0.006890443356651581,5.774600095106701e-19
YBL003C,0.0008333333333332785,1.0398313832326642,3.7,0.0,0.744162749504933,0.24875512174190748,2,115.0753768844221,0.821210517908858,11.342396599967783,0.9603242860326635,0.00703137577809473,9.972499820020803e-16
YBL004W,1.4481169886415085e-17,0.2900824470507592,1.15,0.041666666666666664,0.16483132329249006,0.44425354686594853,8,21.457286432160807,0.42125785827994555,5.699133275214359,0.11157834668274641,0.0056440732325321215,5.957207357391757e-24
YBL005W,1.850371707708594e-17,0.43531597719357834,2.11,0.0,-0.1218486446497356,0.5261787753773298,11,20.30150753768844,0.31272837574057377,1.8467282492063224,0.3038744901004199,0.0037771312222486817,4.0555236047661555e-11
YBL005W-A,-0.0013636363636363687,0.43009824939452085,1.84,0.08333333333333333,-0.3568911583391045,0.5762827923056203,9,19.547738693467338,0.46128939933659846,1.5994398855062268,0.29239018658573535,0.004375728901865346,0.17645807528327445
YBL005W-B,2.413528314402514e-18,0.3258433872943845,1.29,0.041666666666666664,-0.5037854927895633,0.28836585636990897,8,22.36180904522613,0.5403060739479009,1.2195370598558535,0.11882973001024529,0.005184906797828026,1.0407104091045405
YBL006C,-0.00043478260869564774,0.4013724093209238,1.57,0.041666666666666664,-0.30222181454342223,0.5701219628205234,9,20.30150753768844,0.32718638591844795,2.9715577879047546,0.17020172537574707,0.004958982564188701,1.2568062041884943e-22
YBL007C,0.0,0.30807196129043185,1.21,0.0,0.06906094161334875,0.28991891619198107,7,133.6180904522613,0.42821405322771267,2.7882709395774423,0.1527731012096793,0.0054095075040696775,3.3054030760619104e-30
YBL008W,-1.3299546649155522e-17,0.29857997253667234,1.29,0.0,-0.346483169483724,0.35214455840053555,9,20.30150753768844,0.489923087737518,2.184720624931937,0.18171824083664756,0.0021221907845550745,6.283185307173679
YBL009W,-0.0004166666666666578,0.41722774722632666,1.6400000000000001,0.0,0.48251175168964583,0.29086245685220474,6,135.678391959799,0.5872886852712038,4.450742512338717,0.4179904675131459,0.006725913471260765,1.287399772383161e-17
YBL010C,0.0013636363636363711,0.3288173775343923,1.22,0.08333333333333333,-0.29398949739772984,0.18103063479306797,7,25.276381909547737,0.2920890038588346,3.118200650242325,0.15247953063061503,0.005013710086293396,0.9712106278205535
YBL011W,-0.0004166666666666578,0.6683965836653831,3.08,0.0,0.08016278304508216,-0.0587702301970041,6,82.11055276381909,0.2663955702987879,3.60503258642619,0.4352234019660743,0.005256727408291251,1.1470358242293317
